192,9788417114404,EN LA PLAYA,SUSANNA MATTIANGELI Y VESSELA NIKOLOVA,5,"A la niña que protagoniza este cuentos sus padres le habían advertido de que no se alejara de la sombrilla, pero al hacer su castillo de arena se distrae observando a los mayores y... se pierde",1,455,1,192.jpg,,,,,,,,,,,,,,,,,
193,9788417376383,EN MARCHA,HECTOR DEREX,5,"¿Y tú, cómo te desplazas? Un coche, un avión, un patinete, un paracaídas… Todos los medios de transporte posibles presentados de una manera original y divertida.",0,355,1,193.jpg,,,,,,,,,,,,,,,,,
194,9788416820573,ESPERA,ANTOINETTE PORTIS,5,"Prisas. Siempre tenemos prisas, especialmente a primera hora de la mañana cuando hay que llegar a tiempo al cole y al trabajo. Esto les pasa a la madre y al niño protagonistas de esta historia. Afortunadamente, el niño, siempre atento y con menos prisas que la madre, descubre algo por lo que vale la pena detenerse.",1,340,1,194.jpg,,,,,,,,,,,,,,,,,
195,9788417002169,FRU FRU EL CERDITO,EDOUARD MANCEAU,5,"¿Por qué el cerdito tiene un rizo en la cola? A través de relatos simples y con mucha fantasía, el autor ofrece una respuesta original a la curiosidad de los pequeños lectores.",1,190,1,195.jpg,,,,,,,,,,,,,,,,,
196,9788416256655,GENTE,PETER SPIER,5,"La obra es una celebración de las diferentes culturas, de las diferencias físicas entre las personas, de sus estilos de vida, gustos, credos y capacidades intelectuales. A través de sus exquisitas y minuciosas ilustraciones, el autor invita a descubrir -y sobre todo, a valorar y disfrutar- la variedad y riqueza del mundo.",4,290,1,196.jpg,,,,,,,,,,,,,,,,,
197,9788416256938,LA CASA DESPLEGABLE,LUCIE BRUNELLIERE,5,"Un libro desplegable que se transforma en una encantadora casa tridimensional. En cada una de las cuatro habitaciones de la casa se puede jugar al juego de memoria, buscando las imágenes que aparecen al reverso de la página.Cada habitación tiene dos variantes, según como se acomoden las páginas: ordenada o desordenada.",1,215,1,197.jpg,,,,,,,,,,,,,,,,,
198,9788417114565,LA ESCUELA DESPLEGABLE,LUCIE BRUNELLIERE,5,"¡Transforma este libro en una escuela tridimensional! Un libro desplegable que se transforma en una escuela. En cada sección del libro, los niños podrán ir descubriendo las diferentes partes de una escuela: el aula, el 5, el comedor... En cada página, se puede jugar al juego de memoria, buscando las imágenes que aparecen al reverso. Cada sector tiene dos variantes, según cómo se acomoden las páginas.",1,215,1,198.jpg,,,,,,,,,,,,,,,,,
199,9788416620401,LA GRAN TRAVESIA,AGATHA DEMOIS Y VICENT GODEAU,5,"Cada año,los pájaros de todo el mundo abandonan su hogar para celebrar un encuentro en la selva.Es la primera vez que Pico Rojo se une a la gran travesía.Ilustraciones elegantes,detallada y llena de sorpresas para el lector.Incluye una lupa.",4,475,1,199.jpg,,,,,,,,,,,,,,,,,
200,9788416256952,LA GRANJA DESPLEGABLE,LUCIE BRUNELLIERE,5,"Un libro desplegable que se transforma en una granja tridimensional, con su establo, su huerto, su garaje y su granero. En cada una de los cuatro sectores de la granja se puede jugar al juego de memoria, buscando las imágenes que aparecen al reverso de a página.Cada sector tiene dos variantes, según como se acomoden las páginas: el huerto con las verduras recién plantadas o bien ya a punto para cosechar, el garaje ordenado o desordenado.",1,215,1,200.jpg,,,,,,,,,,,,,,,,,
201,9788417376178,LARA Y LA GUITARRA,MARTINA NADAL,5,"Lara era una niña que tenía muchas ganas de tocar la guitarra, aunque nadie entendía muy bien por qué... Una historia entrañable sobre la importancia de los pequeños placeres que narra las aventuras de una niña y su guitarra.",1,330,1,201.jpg,,,,,,,,,,,,,,,,,
202,9788417376925,LLEGA ANA,KALLIE GEORGE,5,"Los hermanos Cuthbert quieren adoptar a un niño que les ayude en la granja. Pero en lugar del niño les envían a Ana, quien, en su espontaneidad e imaginación, cambiará la vida de Tejas Verdes para siempre. Este es el primer título de una preciosa serie que recrea para primeros lectores el clásico Ana de las Tejas Verdes, de L. M. Montgomery.",4,445,1,202.jpg,,,,,,,,,,,,,,,,,
203,9788416256945,LOS BOMBEROS DESPLEGABLE,LUCIE BRUNELLIERE,5,"Un libro desplegable que se transforma en un cuartel de bomberos tridimensional. En cada sección del libro, los niños irán descubriendo cómo trabajan los bomberos en la oficina, los materiales que guardan en el garaje y cómo actúan en la calle, cuando deben apagar un incendio o realizar un rescate. En cada página, se puede jugar al juego de memoria, buscando las imágenes que aparecen al reverso. Cada sector tiene dos variantes, según como se acomoden las páginas.. AUTORA E ILUSTRADORA Lucie Brunelliére es una ilustradora francesa de libros infantiles, cuyos trabajos se han publicado en las editoriales más reconocidas.",1,235,1,203.jpg,,,,,,,,,,,,,,,,,
204,9788416429745,MASCARAS EN EL BOSQUE,LAURENT MOREAU,5,"Una mañana de primavera un cazador se adentra en el bosque, áCuidado, cuidado! áA buscar las máscaras y esconderse! El cazador se cree el más fuerte, pero, ¿será el más astuto? Con las máscaras, puedes convertirte en tigre, ciervo, gigante del bosque, áen cada uno de los diferentes protagonistas de esta historia! AUTOR Laurent Moreau se ha formado en la escuela de Artes Decorativas de Estrasburgo. Trabaja como ilustrador para la prensa francesa y para editoriales de libros infantiles. Vive en Estrasburgo. En España, ha sido publicado por Kókinos y Errata Naturae.",1,475,1,204.jpg,,,,,,,,,,,,,,,,,
205,9788416256587,PEQUEÑO O GRANDE,HERVE TULLET,5,"¡Oh! ¡Oh! Historias, emociones, sorpresas... todo en imágenes y en onomatopeyas, ¡para contar en voz alta!",0,275,1,205.jpg,,,,,,,,,,,,,,,,,
206,9788416620296,QUE HACE SPOT,ERIC HILL,5,"En este segundo título de Spot, los niños podrán acompañar a Spot a lo largo de todo un día, y, con la ayuda de la rueda giratoria, verán qué toma para desayunar, qué dibujo le hace a su mamá y con qué juguetes juega. Además, en este libro se introducen los amigos de Spot, que lo acompañarán en todas sus aventuras.",0,355,1,206.jpg,,,,,,,,,,,,,,,,,
207,9788417886073,TODAS LAS COSAS UN LIBRO DE PRIMERAS PALABRAS,GAIA STELLA,5,"Olga nos enseña todas las cosas que hay en su casa, clasificadas en originales categorías: las que sirven para sentarse (libros 26dos incluidos)las que nos dan calor (una mamá incluida) las que suelen perderse, como calcetines y gafaslas que muestran el paso del tiempo las que usamos para pasar el tiempoPero...¿quién es Olga? Una sorpresa al final del libro hará que los lectores vuelvan las páginas hacia atrás buscando lo que se esconde en cada una de ellas. Un libro de primeras palabras moderno y elegante, que es también una celebración de lo que convierte una casa en un hogar.",0,445,1,207.jpg,,,,,,,,,,,,,,,,,
208,9788416820580,UN DIA PERFECTO,DANNY PARKER Y FREYA BLACKWOOD,5,"Esta historia capta la sencillez, la espontaneidad y la libertad de una infancia idílica, mientras que la ilustración de Freya Blackwood captura la luz -­e incluso el olor y la sensación- de un día de verano perfecto.",1,355,1,208.jpg,,,,,,,,,,,,,,,,,
209,9788417114992,UNA CASA DE SORPRESAS SIGUE AL GATO,CAMILLE GAROCHE,5,"Un recorrido lleno de sorpresas por las habitaciones de una vieja mansión, desde el sótano hasta el desván. ¡Sigue al gato!",0,445,1,209.jpg,,,,,,,,,,,,,,,,,
210,9788417376345,VILLA ESCONDITE,AGATHA DEMOIS Y VICENT GODEAU,5,"Segundo libro de estos autores, tras el éxito de La gran travesía, traducido a 12 idiomasExiste una app, que obtuvo mención de honor en la Feria de Boloña 2018, con la que los niños pueden seguir jugando con el universo presentado en el libro.La lupa es muy resistente, apta para los más pequeñosPáginas de cartoné",4,440,1,210.jpg,,,,,,,,,,,,,,,,,
211,9788416256600,YA LLEGO,HERVE TULLET,5,"¡Oh! ¡Oh! Historias, emociones, sorpresas... todo en imágenes y en onomatopeyas, ¡para contar en voz alta!",0,275,1,211.jpg,,,,,,,,,,,,,,,,,
212,9788494633362,ABRAZO DE OSO,SUSANNA IRSEN Y BETANIA ZACARIAS,6,"Natuk y Oso Blanco eran inseparables. Hasta que un día, algo terrible sucedió. Esta es la historia de su amistad.Una fábula invernal que nos narra la amistad entre una niña esquimal y un oso polar. Algunos amigos son inseparables.",1,330,1,212.jpg,,,,,,,,,,,,,,,,,
213,9788417123628,ADOPTAR UN DINOSAURIO,JOSE CARLOS ANDRES,6,"Ale quiere una mascota: un perro, un gato, una gallina, un elefante... Pero sus padres NO quieren animales en casa.Un día la niña se encuentra un huevo gigante en el parque y se lo lleva a casa, lo cuida y lo mima. Cuando el huevo se rompe",1,430,1,213.jpg,,,,,,,,,,,,,,,,,
214,9788494692604,ALEGRIA,CARMEN GIL Y ZURIÑE AGUIRRE,6,"Alegría es una pequeña duendecilla... Cada vez que Mateo la ve, todo se convierte en una fiesta.Pero la Bruja de Trapo no la soporta y un día pronuncia un hechizo para hacer desaparecer a Alegría.Será un maligno hechizo, para que todos los deseos de Mateo se cumplan al instante.",1,385,1,214.jpg,,,,,,,,,,,,,,,,,
215,9788494444654,BOGO QUIERELO TODO,SUSANNA ISERN Y SONJA WIMMER,6,Bogo el Zorro vivía entre las ramas de un gran árbol. Un día decidió que inventaría cosas asombrosas para poder tener todo lo que quisiera,1,430,1,215.jpg,,,,,,,,,,,,,,,,,
216,9788494292965,BUSCAR,OLGA DE DIOS,6,BUSCAR es un álbum infantil para aprender a ver lo que tenemos cerca frente a la necesidad de encontrar lo que está lejos.BUSCAR nos enseña a disfrutar de la vida y de las personas que nos rodean.¿Te animas a BUSCAR?,1,390,1,216.jpg,,,,,,,,,,,,,,,,,
217,9788494292934,CARLOTA NO DICE PIO,JOSE CARLOS ANDRES Y EMILIO URBARUAGA,6,"Carlota no habla porque no le hace falta. Todo el mundo la entiende tan solo con sus gestos y miradas. Hasta que un día, persiguiendo a su amigo Tom el ratón, entró en la despensa y la puerta se cerró de golpe. La niña se quedó encerrada. ¿Qué hará Carlota?",1,390,1,217.jpg,,,,,,,,,,,,,,,,,
218,9788417673468,CARTERAS Y CARTEROS,CARACOLINO Y CANAZALES,6,¡Lee y canta con Carteros y carteras! Para nuestro lectores más pequeños. Hay un cartero en este pueblo que reparte cartas por el mundo entero. Una cartera con bici nueva lleva paquetes hechos por una abuela.,1,275,1,218.jpg,,,,,,,,,,,,,,,,,
219,9788417673154,CLARA COMPOAMOR EL PRIMER VOTO DE LA MUJER,RAQUEL DIAZ REGUERA,6,Hubo un tiempo en que las mujeres no podían votar. Clara Campoamor logró que las mujeres votaran por primera vez.¡DE LA MANO de Raquel Díaz REGUERA! Líder de ventas y una gran voz sobre el género en la literatura infantil.,3,475,1,219.jpg,,,,,,,,,,,,,,,,,
220,9788494692635,COMO COCINAR PRINCESAS,ANA MATINEZ CASTILLO Y LAURA LIZ,6,"Por primera vez publicado, el Manual de Cocina más famoso para las brujas de todo el mundo.Contiene las recetas secretas: ¿Cómo cocinar a Blancanieves?, la tortilla de la Bella Durmiente o la hamburguesa de Cenicienta.",2,475,1,220.jpg,,,,,,,,,,,,,,,,,
221,9788417673598,COSAS DE BRUJAS,MARIASOLE BRUSA Y MARTA SEVILLA,6,Esta bruja quiere robar un niño. Volando con su escoba llega al parque y allí encuentra a Nicolás jugando con unas muñecas. El primer premio del concurso Narrar la igualdad escrito por la italiana Mariasole Brusa e ilustrado por Marta Sevilla. Auspiciado por la asociación Woman to Be.,2,385,1,221.jpg,,,,,,,,,,,,,,,,,
222,9788417673307,COSAS QUE NO HACEN LOS MAYORES,DAVIDE CALI Y BENJAMIN CHAUD,6,"Los mayores nunca gritan, no dicen palabrotas, no hacen trampas, no se olvidan las cosas, no echan la culpa a los demás de algo que hicieron ellos, no llegan tarde… ¿Quizás dicen a los niños que no hagan ciertas cosas que ellos SÍ hacen?",4,530,1,222.jpg,,,,,,,,,,,,,,,,,
223,9788494236020,CREADOR DE SUEÑOS,LUIS AMAVISCA Y FERNANDO GUTIERREZ,6,"Antes de ir a dormir, no contemos ovejas. Contemos animales fantásticos. Un libro para prepararse al sueño imaginando seres diferentes.El libro tiene imágenes que brillan en la oscuridad y mayúsculas para primeros lectores.",1,350,1,223.jpg,,,,,,,,,,,,,,,,,
224,9788494369100,CUENTO Y EJERCICIOS PARA NIÑOS Y NIÑAS INQUITOS,AITOR SARAIBA,6,Abre el libro por cualquier página. Cada una te narra un micro-cuento o te propone un divertido ejercicio para realizar cuando estás inquieto. Para poder disfrutar de un libro en tan sólo un minuto y sacarle todo el jugo a sus diferentes y divertidas actividades.,1,295,1,224.jpg,,,,,,,,,,,,,,,,,
225,9788417123116,DANIELA PIRATA,SUSANNA ISERN,6,"Daniela sueña con ser pirata en el Caimán Negro. Pero Orejacortada y sus piratas no parecen muy contentos con la idea. Daniela tendrá que pasar difíciles pruebas. Pero, ¿y si estos piratas no quieren chicas en su barco?",1,390,1,225.jpg,,,,,,,,,,,,,,,,,
226,9788417673260,DANIELA Y LAS CHICAS PIRATA,SUSANNA ISERN,6,"Hay un nuevo barco pirata surcando los mares, ¡el barco de las Pirañas Intrépidas! Se están haciendo famosas, han salvado a gente en peligro y han conseguido tesoros fabulosos...",1,385,1,226.jpg,,,,,,,,,,,,,,,,,
227,9788494655173,EL ANIMAL PERFECTO,RAQUEL DIAZ REGUERA,6,La profesora ha dicho a los niños en la escuela que la próxima semana se disfracen de su animal favorito. Valentina quiere ir como el animal perfecto. Pero ¿cuál es? Una osa, una jirafa, un elefante... el más valiente, el más alto, el más...,,,,,,,,,,,,,,,,,
228,9788417123772,EL DEDO EN LA NARIZ,PAULA MERLAN Y GOMEZ,6,"¡A Sofía le ha crecido le nariz! Ya se lo habían dicho sus padres. Y es que, esta niña no para de meterse el dedo en la nariz. Tanto, que su dedo se ha hecho una verdadera casa allí dentro: un salón, una cocina con menú degustación...",1,430,1,228.jpg,1,355,1,227.jpg,,,,,,,,,,,,,
229,9788417673017,EL DIA EN QUE LLEGASTE,DOLORES BROWN Y REZA DALVAND,6,Los hijos adoptivos son muy deseados. Una dulce historia para contar la espera de los padres adoptivos. La llegada de la niña o niño y la felicidad de la familia. Uno de los pocos álbumes que hablan de la adopción de una forma tan hermosa. Un libro tan tierno como necesario.,1,420,1,229.jpg,,,,,,,,,,,,,,,,,
230,9788418133152,EL INCREIBLE BARCO DEL CAPITAN MARCO,ALICIA ACOSTA Y CECILIA MORENO,6,"Marco, el príncipe del desierto, decidió un día que iba a surcar los mares. Con su tripulación y su barco inició la travesía. ¡Pero el mar es muy peligroso! Vive apasionantes aventuras con el capitán Marco y sigue las instrucciones para construir tu propio barco de papel. Al final del recorrido del capitán también habrá una sorpresa en el barco que has construido. ¡El tesoro del capitán Marco!",3,460,1,230.jpg,,,,,,,,,,,,,,,,,
231,9788494431821,EL NIÑO SEMILLA,LEVI PINFOLD,6,"Un buen día, el Señor Barley encontró un extraño bebé en sus tierras.Recogió aquella criatura que parecía medio planta medio humana.Y su vida cambió para siempre...",1,430,1,231.jpg,,,,,,,,,,,,,,,,,
232,9788494541513,EL PEQUEÑO PIRATA SERAFIN,ALICIA ACOSTA Y MONICA CARRETO,6,"Había una vez un pirata tan chiquitín, tan chiquitín,que todo el mundo lo llamaba el pequeño pirata Serafín.Un día, el malvado pirata Malapata lo capturó y lo encerró en la bodega.Nuestro pirata tenía miedo, pero un ratón lo ayudó.Y una gaviota ayudó al ratón..",1,430,1,232.jpg,,,,,,,,,,,,,,,,,
233,9788494597114,EL PIRATA DE LA PATA DE PALO,JOSE CARLOS ANDRES Y MIRIAM CAMEROS SIERRA,6,"Desalmau era el Capitán más temible de todos los mares del Norte, del Sur, del Este y del Oeste. Daba tanto miedo que no se afeitaba para no tener que mirarse en el espejo. Un cuento de miedo para que no vuelvas a tener miedo.",2,430,1,233.jpg,,,,,,,,,,,,,,,,,
234,9788417123864,EL VIAJE DE BROCOLI,PILAR SERRANO Y AGNESE BARUZZI,6,"No queremos comer Brócoli! A estos polluelos no les gusta comer verdura, pero la historia de la gallina Margarita les hará reír… Comer verduras puede ser muy divertido.",1,420,1,234.jpg,,,,,,,,,,,,,,,,,
235,9788494444692,EMOCIONOMETRO DEL INSPECTOR DRILO,SUSANNA ISERN,6,"El Manual más completo para ayudarnos a entender, medir y regular nuestras emociones. El Inspector Drilo nos ayudará a entender las diez emociones básicas con su gran invento: el EMOCIONÓMETRO. Sabremos qué sentimos con esta rueda de emociones. Diez emociones, diez EMIS para ayudarnos a entenderlas. Y por supuesto nuestro detective favorito: ¡El Inspector Drilo! Él nos ayudará a utilizar el EMOCIONÓMETRO que nosotros mismos podremos fabricar para hacer girar la rueda de las emociones. Y saber qué sentimos.",2,575,1,235.jpg,,,,,,,,,,,,,,,,,
236,9788494655180,ERIZO Y CONEJO DESCUBREN LA LLUVIA,PABLO ALBO,6,A Erizo y Conejo les cae una gota de lluvia y todo el cielo se pone gris. ¿Qué está pasando? ¿Quién les ha tirado agua? ¿Lo sabrá la gallina? ¿Quizás los búhos?,1,385,1,236.jpg,,,,,,,,,,,,,,,,,
237,9788494597169,ERIZO Y CONEJO EL SUSTO DEL VIENTO,PABLO ALBO,6,Erizo y Conejo se dan un buen susto. El viento arrastra hojas y ellos piensan que ha venido un monstruo. ¿Cómo se defenderán de él? Pablo Albo nos narra una aventura divertidísima para los más pequeños. Gómez ilustra cada título de la colección.,1,310,1,237.jpg,,,,,,,,,,,,,,,,,
238,9788494597183,ERIZO Y CONEJO LA NUBE CABEZOTA,PABLO ALBO,6,"Esta vez, Erizo y Conejo se enfadan con la nube cabezota. A ellos les gusta el sol y el cielo es muy grande. ¿Por qué tiene que ponerse ella justo delante y tapar el sol? Los dos amigos hablará con la nube, pedirán ayuda al cuervo y a la vaca. ¿Les hará caso la nube? Pablo Albo y Gómez continúan con las aventuras de Erizo y Conejo.",1,310,1,238.jpg,,,,,,,,,,,,,,,,,
239,9788494413780,ESO NO ES NORMAL,MAR PAVON Y LAURE DU FAY,6,"El elefante tenía una trompa muy, muy larga…, ¡larguísima! –¡Eso no es normal! Duchaba, secaba y perfumaba con ella a su elefantito. –¡Eso no es normal! Ayudaba al chimpancé más anciano a subir al árbol. –¡Eso no es normal!",1,430,1,239.jpg,,,,,,,,,,,,,,,,,
240,9788494541568,ESPEJO EN LA CASA DE MAMA EL EL ESPEJO,,6,"Este libro tiene dos historias. Puedes abrir el libro por la parte de “la casa de papá” o la de “la casa de mamá”. En la habitación del protagonista, en sus dos casas, hay un espejo mágico. Y en el centro del libro las historias se unirán.",1,400,1,240.jpg,,,,,,,,,,,,,,,,,
241,9788417673871,ESTA CACA ES MIA,GUSTI,6,"La mosca Lola encuentra una gran caca, se posa encima y declara que ¡esa caca es suya! Pero la mosca Fiona también proclama que ¡esa caca le pertenece! Las dos moscas discuten y dan comienzo a una gran danza de guerra. ¿Quién se quedará con la suculenta caca?",1,460,1,241.jpg,,,,,,,,,,,,,,,,,
242,9788417673482,FEDERICO Y SUS FAMILIAS,MILLI HERNANDEZ,6,"El gato Federico visita de tejado en tejado a todas sus familias. A Tadeo, que vive con sus abuelos; a Ana y sus dos mamás; A Virginia, su papá y su mamá... Son familias diferentes y Federico las quiere a todas por igual.",1,300,1,242.jpg,,,,,,,,,,,,,,,,,
243,9788417123239,GILDA LA OVEJA GIGANTE,EMILIO URBERAUGA,6,"En su 25 aniversario, Gilda, la oveja gigante se publica por primera vez en español. De la mano del Premio Nacional de Ilustración Emilio Urberuaga.Gilda es una oveja muy especial. Es gigante y da mucha leche y lana. Un día, los veinte pastores que viven con ella, se cansan de trabajar y deciden deshacerse de ella. Gilda escapa a la gran ciudad donde vivirá una increíble aventura. ¿Encontrará un nuevo hogar?",1,475,1,243.jpg,,,,,,,,,,,,,,,,,
244,9788494236006,GRETA Y EL CIRCO DE SIMBA YO YO,JUANA CORTEZ AMUNARRIZ,6,"Greta se entera en el recreo de que va a repetir curso. Se siente angustiada, y ya no consigue concentrarse en nada más. Está triste. ¿Se enfadarán sus padres? Todo parece ir de mal en peor, hasta que después del colegio Greta comienza a caminar sin rumbo hasta llegar al misterioso Circo de Simba Yo-Yo. Una vez allí, nuestra protagonista vivirá una fantástica aventura junto a los más extraños personajes que os podáis imaginar.",3,295,1,244.jpg,,,,,,,,,,,,,,,,,
245,9788494413735,HE LLEGADO TARDE PORQUE,DAVIDE CALI Y BENJAMIN CHAND,6,"¡Excusas, excusas!Pero, ¿y si no lo fueran?Primero, unas hormigas gigantes me roban el desayuno, después, unos malvados ninjas, un gorila gigante y otros sorprendentes problemas en el camino a la escuela.",1,350,1,245.jpg,,,,,,,,,,,,,,,,,
246,9788417123451,HOY NO JUEGAS,PILAR SERRANO Y CANIZALES,6,"La nueva niña, Emma, es muy dominante y actúa de forma injusta y abusiva con sus compañeros. Les quita el almuerzo, decide quién juega y a qué se juega",1,390,1,246.jpg,,,,,,,,,,,,,,,,,
247,9788418133053,HUGO NO PUEDE DORMIR ,DAVIDE CALI Y ANNA APARICIO CATALA,6,"Es de noche, pero Hugo no puede dormir. Y no sabe por que. Le pregunta a la serpiente, a la gacela, al tigre, al cocodrilo... Pero los animales solo quieren que los deje dormir tranquilos, están muy cansados. Cuando se hace de día todos los animales se despiertan y por fin Hugo se queda dormido. ¿Sabrá alguno por que Hugo no puede dormir?",1,460,1,247.jpg,,,,,,,,,,,,,,,,,
248,9788418133688,LA BURRITA BALDOMERA,ENRIQUE G BALLESTEROS Y ISMAEL F ARIAS ,6,"La historia de la burrita Baldomera ha dado la vuelta al mundo. Más de cincuenta millones de personas conocen su historia. La burrita no pudo ver a su dueño a causa del confinamiento que trajo la COVID-19. Cuando se encontraron después de tres largos meses, se grabó un vídeo que nos conmovió y se hizo viral. La burrita Baldomera se echó a llorar al ver por fin a su amo. Inspirada en hechos reales.",3,460,1,248.jpg,,,,,,,,,,,,,,,,,
249,9788494413797,LA DESAPARICION DE PACO,AITOR SARAIBA,6,"Un buen día Paco se perdió.Toda la familia lo buscaba desesperadamente.Hana, la más pequeña, lo echaba de menos más que a nada.Se acercaban las navidades y Paco no aparecía,así que la niña le pidió a Papa Noel el regreso de su perro...",1,350,1,249.jpg,,,,,,,,,,,,,,,,,
250,9788417123659,LA ESTRELLA DE TOPO,BRITTA TECKENTRUP,6,"Una noche Topo pide el deseo de tener todas las estrellas del cielo. De repente, algo mágico sucede y todas aparecen en su madriguera. Él está feliz, pero ¿y los demás animales? ¿Qué sentirán cuando vean el cielo sin estrellas?",1,430,1,250.jpg,,,,,,,,,,,,,,,,,
251,9788417123208,LA GRAN AYUDA,DANIEL FIHR Y BENJAMIN LEROY,6,"Versión en español del original A Big Help. Oso no se rendirá, ¿dejará Tejón de estar triste? Una emocionante y divertida historia sobre la fuerza de la amistad.Tejón ha perdido su osito de peluche y está muy triste. Su amigo Oso le va a ayudar a encontrarlo. Juntos buscarán en el prado, en los matorrales, en el lago... ¿lo encontrarán?",1,385,1,251.jpg,,,,,,,,,,,,,,,,,
252,9788417123970,LA GRAN FIESTA DE LOS OLORES,PATO MENA,6,¿Cómo se disfrazan los topos? Ven a descubrirlo en la gran fiesta de Topo Maravilla. Y además… ¿qué pasaría si se colara una peligrosa comadreja en la fiesta? Ella sólo piensa en comerse un par de topos bien gorditos.,1,475,1,252.jpg,,,,,,,,,,,,,,,,,
253,9788417123901,LA ISLA DE LOS MOCOS,ALICIA ACOSTA,6,"Cuando el pequeño pirata Serafín y su tripulación llegan a Islachís, descubren que sus habitantes son narices gigantes que les atacan con mocos. ¿Podrán escapar los piratillas?",1,420,1,253.jpg,,,,,,,,,,,,,,,,,
254,9788417673444,LA JIRAFA RAFA,CARACOLINO Y CANAZALES,6,"¡Lee y canta con La jirafa Rafa! Para nuestro lectores más pequeños. La jirafa se llama Rafa, tiene bigotes y lleva gafas Vive en el centro de la sabana y en su huerto tiene manzanas.",1,275,1,254.jpg,,,,,,,,,,,,,,,,,
255,9788494413704,LA LEYENDA DE ZUM,TXABI ARNAL Y ROGER OLMOS,6,"Una misteriosa niebla envuelve el poblado de Zum cada cinco años. A la mañana siguiente se va, llevándose consigo una canción, la primera flor de la temporada y el niño o la niña más desobediente del pueblo.",1,430,1,255.jpg,,,,,,,,,,,,,,,,,
256,9788417123437,LA MEJOR MAMA DEL MUNDO,RAFAEL ORDOÑEZ Y PALOMA CORRAL,6,"Pollito tiene la mejor mamá del mundo. ¡Pero también Ternero! ¡Y lo mismo dice Lechón! Cuando los tres amigos van al bosque a jugar, se encuentran a Osezno perdido. ¿También su mamá es la mejor del mundo? Una tierna y divertida historia. La mamá de cada uno es la mejor del mundo.",2,390,1,256.jpg,,,,,,,,,,,,,,,,,
257,9788417673406,LA OLA DE ESTRELLAS,DOLORES BROWN Y SONJA WIMMER,6,¿Qué pasaría si una foca y una tortuga se transformaran en humanos? La leyenda dice que si un animal del mar ve el arcoíris lunar… ¿Podrán Mimbi y Kipo volver a ser quienes eran?¿Podrán regresar al mar?,1,475,1,257.jpg,,,,,,,,,,,,,,,,,
258,9788418133572,LA PERRA LA CERDA LA ZORRA Y LA LOBA,LUIS AMAVISCA Y MARTA SEVILLA,6,"A partir de 13 años- La perra, la cerda, la zorra y la loba por fin tienen voz y tienen mucho que decir. ¡Están hartas! ¡Hartísimas!La perra está de bajón... Nos recuerda que esto no es un libro infantil.Oye, cerda, ¿qué te pasa?",6,520,1,258.jpg,,,,,,,,,,,,,,,,,
259,9788461670482,LA POCIMA MAGICA,ELISA VAZQUEZ,6,"Las aventuras de Lucy y Pepón (dos niños con los que sus compañeros se meten mucho) en un país paralelo, lleno de caballeros, castillos y dragones. Lectura para 10 años.Todos los niños se meten con Lucy y Pepón porque ella es muy bajita y él muy alto. Un día, Melinda, una misteriosa profesora suplente, les propone algo que cambiará sus vidas: viajar durante una noche a otro mundo en el que conseguirán una pócima que les dará su altura deseada. ¿Lograrán los niños su objetivo? ¿Quiénes son todos esos seres que habitan el País de Siempre Más Lejos? Magos, brujas, hechiceros, dragones… y muchos más que conoceréis en las aventuras de Lucy & Pepón.",5,295,1,259.jpg,,,,,,,,,,,,,,,,,
260,9788417673062,LA PRIMERA AVENTURA DEL RATONCITO PEREZ,JOSE CARLOS ANDRES Y BETANIA ZACARIAS,6,"¿Quieres saber qué sucede realmente cuándo se te cae un diente? La verdadera historia de ratoncito Pérez comenzó en el fondo del mar. La ostra había perdido su única perla y estaba muy muy triste. Sus amigos tratan de ayudar y buscan algo blanco, duro y brillante que se le parezca. Adaptación de José Carlos Andrés del cuento de tradición oral. ¡Incluye portada troquelada y sobre para el diente!",3,510,1,260.jpg,,,,,,,,,,,,,,,,,
261,,LA PRIMERA AVENTURA DEL RATONCITO PEREZ,CARLOS VELAZQUEZ Y BETANIA ZACARIAS,6,"El día en que nació la princesa Sara se acabó la tranquilidad en el palacio. El jardinero, la niñera, los camareros, la cocinera, y , sobre todo, los reyes, estaban desesperados... Pero ¿qué le pasa a la princesa?",4,430,1,261.jpg,,,,,,,,,,,,,,,,,
262,9788417123826,LA PRINCESA SARA NO PARA,MARGARITA DEL MAZO Y JOSE FRAGOSO,6,"El día en que nació la princesa Sara se acabó la tranquilidad en el palacio. El jardinero, la niñera, los camareros, la cocinera, y , sobre todo, los reyes, estaban desesperados... Pero ¿qué le pasa a la princesa?",4,475,1,262.jpg,,,,,,,,,,,,,,,,,
263,9788494431845,LA RABIETA DE JULIETA,STEVE ANTONY,6,¿Quién se podía imaginar que un plátanoprovocaría un drama tan grande?Y es que Julieta no puede con esta rabieta,0,430,1,263.jpg,,,,,,,,,,,,,,,,,
264,9788494541544,LA SIESTA PERFECTA,PATO MENA,6,"Hace mucho calor en la jungla y cuando llega una suave brisa, el jaguar quiere dormir una siesta. Entonces ve a un coatí y le pregunta: -¿Podrías hacerme un favor? ¿Podrías despertarme exactamente en 10 minutos? La responsabilidad de despertar al jaguar provoca un efecto en cadena en la jungla, una lucha contra el reloj... y el sueño.",1,385,1,264.jpg,,,,,,,,,,,,,,,,,
